SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
3387252,7,48170,138,13,0.2,0,2018-02-24 08:08:54.48 UTC,O0GM6IE8HL9PLT2ZUZDG
3387261,8,49738,342,13,0,0,2018-03-24 14:07:34.14 UTC,WTZCHPKKEM8LWG9TU0SO
3387315,20,51082,251,13,0,0,2018-04-03 04:39:28.15 UTC,H92PSHI8NROM2JVFBUUI
3387342,13,51024,203,13,0,0,2018-01-19 16:36:43.12 UTC,6C0OCXF1LFJVNJTYAJ9V
3387415,5,48287,204,13,0,0,2018-05-07 16:56:24.24 UTC,FZHQMULDJDL9V8EJ6ZQR
3387522,1,48519,97,13,0,0,2018-01-24 19:34:02.05 UTC,WFKU76V1R3X9JZWPBE2C
3387533,4,50660,249,13,0,0,2018-04-21 00:33:53.8 UTC,SO3HOXQAL2EHL0EQF5AV
3387600,22,50896,411,13,0,0,2018-01-19 08:13:13.25 UTC,BPYD7EZDONO3EAOC5HKC
3387604,6,48377,178,13,0,0,2018-03-17 21:26:39.96 UTC,354AJBW59LSLTO369JVY
3387605,3,49745,266,13,0,0,2018-02-19 14:25:21.77 UTC,JD3V1MMI7ERJ9CCNF0QJ
3387630,23,48501,332,13,0,0,2018-02-18 13:21:08.84 UTC,31QJBBJXRFP8NIHFPP3Z
3387634,10,47952,259,13,0,0,2018-03-30 10:52:48.29 UTC,KRVVUTI8K9N6WG9SB9C2
3387682,10,48445,280,13,0,0,2018-04-09 18:41:23.17 UTC,X9JK6I9WRLUTZR1C0SYV
3387694,13,47934,176,13,0.2,0,2018-04-09 02:09:00.3 UTC,IQ66MV6V6EYI5NM9V07A
3387750,14,48452,395,13,0,0,2018-04-02 10:45:51.22 UTC,2285CIDN1S147NP1A7WW
3387752,3,49730,53,13,0,0,2018-04-23 19:17:04.35 UTC,RTME0IBHVFIXN5IXDSVC
3387789,20,47975,206,13,0,0,2018-04-12 03:23:07.19 UTC,IMIRF7UTRH8ATD6F3RHG
3387812,18,50668,299,13,0,0,2018-03-12 05:37:46.97 UTC,W5QQVY4NFPD88CFM8FVX
3387835,15,49711,139,13,0,0,2018-01-04 11:29:56.1 UTC,A8H4O9XBQ0NPKSQDXP3C
3387842,17,48183,62,13,0.2,0,2018-03-06 02:50:25.46 UTC,RGR5I41IKDCM14QT2B8Z
3387844,18,50267,294,13,0,0,2018-03-27 02:36:07.79 UTC,89OZ3MI56Q73T2RQ91RR
3387859,13,47928,418,13,0,0,2018-01-12 05:36:20.52 UTC,JFZTFUBJ4Z8MM6V3CRMU
3387879,10,51135,299,13,0,0,2018-02-09 06:16:41.97 UTC,Q5B4PZGYMZUYCSHDQY1A
3387888,18,47812,41,13,0,0,,SXL8Z0ZV1O69F8ACJGXZ
3387910,1,49353,91,13,0,0,2018-02-17 08:59:39.24 UTC,C5IHOEFPYURTYTJID035
3387967,12,50094,452,13,0,0,2018-03-19 05:23:51.09 UTC,QY8VJIIWAL6ATS7WQPG4
3388000,5,47822,185,13,0.2,0,2018-03-18 07:41:25.01 UTC,PL2G1W01ZS9VI6O2ZZDN
3388031,10,49471,50,13,0,0,2018-04-13 15:06:34.98 UTC,L3CFMZ2W0ZWUXWI9Z3DL
3388043,1,50829,329,13,0.2,0,2018-01-31 11:53:20.96 UTC,3D56AWSBW4IOAQHMDYXC
3388048,3,47641,246,13,0,0,2018-02-02 08:41:16.19 UTC,8EU9QSIURL6Z5ITQH8VW
3388084,19,48041,17,13,0,0,2018-03-01 14:07:10.64 UTC,GZCA0DZ04T3034E2ON8D
3388118,6,50726,427,13,0,0,2018-02-12 00:23:48.22 UTC,1ZJIJ7BEVDPA1UYCFJCA
3388119,6,48252,392,13,0,0,2018-01-23 10:28:28.55 UTC,ZT2P3NAAHV3HT915IZRY
3388122,21,49470,198,13,0,0,2018-01-30 08:29:12.86 UTC,OSN627WOPJ7XB6F7EUSO
3388149,1,47417,295,13,0,0,2018-04-28 19:01:35.34 UTC,IMZI5IQ5QROK4U2I6ZG2
3388154,13,47850,181,13,0.2,0,2018-03-26 08:54:25.03 UTC,ZISF68JHRKPWR32LS7ZA
3388165,17,48444,57,13,0,0,2018-03-26 11:43:34.16 UTC,7DY8AP8UW8OVLHK0NRUM
3388170,4,48991,448,13,0.2,0,2018-04-15 08:36:29.3 UTC,CGNI5JH0S8BFE6522G2G
3388210,17,48190,289,13,0,0,2018-01-12 00:24:31.1 UTC,7MVGU3IJP7UPO9USEU9N
3388268,17,50654,328,13,0.1,0,,FRUZK53ZG833YNP6R01X
3388289,1,47480,298,13,0,0,2018-02-18 09:42:37.46 UTC,T1XUT8HIH3AFANZLLLUL
3388307,3,47462,230,13,0,0,2018-03-10 05:15:58.76 UTC,BMQPXH0WEYFHJ9B7Z0KP
3388319,20,50047,436,13,0,0,2018-01-25 20:19:53.53 UTC,9UP8GPGHDBZ28A5CIM8E
3388325,14,49942,173,13,0,0,2018-04-23 03:48:43.86 UTC,UYDJDLVJEZIA9CRU8C1W
3388343,9,49329,98,13,0,0,2018-03-21 18:46:27.61 UTC,CRFDK0OMPJOSXIKQHVH3
3388393,15,50763,378,13,0,0,2018-01-24 02:22:15.81 UTC,PADKV3CBOTS8HERM553F
3388476,16,48688,326,13,0,0,2018-05-01 20:02:29.87 UTC,4PBQNG9Z6GP0LBSTQV5E
3388477,14,47549,384,13,0,0,2018-04-29 02:44:49.96 UTC,0UWEN4MKNSLK9RPRHO12
3388478,23,48947,342,13,0.2,0,2018-02-19 09:34:20.41 UTC,YQUW4VJ67YZVL4VFB0CN
3388482,1,49935,93,13,0,0,2018-02-24 02:55:19.25 UTC,4IEXDM2B2PXL9I1P5NK3
3388483,7,49852,151,13,0,0,2018-01-02 01:08:08.2 UTC,B6LU5C67O4D8ET8GLNGO
3388509,16,49148,115,13,0,0,2018-03-27 18:29:10.15 UTC,5U8GQ4HG7A0AN2ZEUM8M
3388537,16,47575,324,13,0,0,2018-04-26 14:56:18.47 UTC,TRT22Z1SWREKJ6CLY1ER
3388594,21,51138,420,13,0,0,2018-01-16 22:17:25.94 UTC,F7X49391CS0T6PFLP38P
3388596,7,49072,364,13,0,0,2018-03-08 02:40:19.26 UTC,RRDBNIHVO51GAKS5C3H0
3388606,21,49782,185,13,0,0,2018-02-16 16:37:19.91 UTC,KMFZPDIQWUNJ1H3BUZG6
3388611,22,48644,157,13,0,0,2018-02-22 04:09:24.73 UTC,1ZLOABBWEG9B10U77Q2V
3388616,7,51308,396,13,0,0,2018-03-28 19:02:16.96 UTC,1PJ112TF1867OC32FD49
3388630,2,48670,57,13,0.2,0,2018-04-20 05:41:28.1 UTC,1O78DD1C2FLOSI76YGE2
3388779,6,48217,403,13,0,0,2018-04-11 19:30:51.61 UTC,UNNUXNLLI684YTBD3O4F
3388781,12,47948,217,13,0.2,0,2018-05-09 01:26:30.03 UTC,HGMMBYC2AYTL5POR2PO6
3388787,10,50890,76,13,0,0,2018-01-06 16:34:09.38 UTC,1KIBSYO9IY21DELN0FY5
3388790,16,50950,141,13,0,0,2018-01-30 04:26:43.02 UTC,E952RTWCZQT8DNQG2JKQ
3388835,18,47991,45,13,0,0,2018-04-04 06:21:14.52 UTC,E48CV6EIVVTJO28G986I
3388837,10,50562,311,13,0,0,2018-01-21 02:39:25.51 UTC,Q12NIRNGXB2Y4NWJ0G1L
3388838,20,50709,246,13,0,0,2018-03-12 04:53:32.9 UTC,N29GNOI500JIJZ6MOXC5
3388876,15,47859,336,13,0.1,0,2018-03-27 00:46:34.75 UTC,1A8EWMOQ693I5BYAOB83
3388882,8,48234,345,13,0.2,0,2018-02-23 02:14:07.54 UTC,YOFH5OIEM7SKV6G1YZCW
3388887,2,48146,63,13,0,0,2018-02-06 00:42:51.43 UTC,DTDWSFHJDQHL6MB0MXWS
3388895,1,48679,316,13,0,0,2018-03-16 21:28:47.49 UTC,2XYUYSNF6KEZ7AY69UTX
3388935,15,50991,156,13,0,0,2018-05-08 08:54:22.93 UTC,BOSVJPDNH0F8AFO95UFH
3388959,16,48012,79,13,0,0,2018-04-27 10:07:07.08 UTC,JPQTV4VFQ09VJ2FMJLKA
3388977,20,48848,426,13,0.2,0,2018-02-09 06:41:23.01 UTC,F2YQZDLA5UVEEBBP32DA
3389070,20,48097,195,13,0,0,2018-03-14 22:01:46.87 UTC,HH1F8H11CPJSPBOC40Q2
3389138,14,51318,403,13,0,0,2018-02-18 04:37:15.45 UTC,3GOOQOC97GUF2ZMGD0WT
3389146,5,48000,200,13,0,0,2018-04-22 00:53:40.82 UTC,N5LEVC8626F6B0FEYTVV
3389197,15,50143,372,13,0,0,2018-04-10 00:12:39.31 UTC,YK3OBA618VV71D0G11MK
3389278,7,50628,158,13,0.2,0,2018-01-12 01:07:33.13 UTC,R93S913615E2XZZ379MD
3389282,11,48884,38,13,0,0,2018-02-27 03:35:10.07 UTC,ABKJK9HLEXY4M18QCYG0
3389283,18,48765,47,13,0,0,2018-04-05 03:25:48.62 UTC,KF91BI2OR1RH8LI8J89C
3389329,5,48427,197,13,0,0,2018-04-17 06:13:09.32 UTC,FFNKNMF25DLWK4TW390L
3389333,18,50867,55,13,0,0,2018-03-13 01:25:53.35 UTC,BBNIIL355KHK388G6DRD
3389403,17,50676,307,13,0,0,2018-02-12 15:48:05.16 UTC,INGBXPNPOP6PSFRBVYT1
3389495,13,48297,173,13,0,0,2018-02-01 22:32:42.66 UTC,900LNKLEFEOCZO9VGBTJ
3389517,5,49799,208,13,0,0,2018-01-26 08:05:38.74 UTC,GAUIBI9CSCBHULCBPLYG
3389551,16,48622,98,13,0,0,2018-01-07 14:27:03.91 UTC,8SNJJ49GOVMFUUQQ9GAF
3389587,22,51036,408,13,0,0,2018-04-30 00:54:27.75 UTC,V6P8T2VQ76131BER6GZN
3389624,23,48678,339,13,0,0,2018-01-09 04:01:23.55 UTC,3SKKDFGU80BT8NQCYOTW
3389674,10,49212,278,13,0,0,2018-03-13 16:24:33.56 UTC,3RX2MKXMDZOYFTDDVL17
3389682,7,47641,119,13,0,0,2018-04-24 03:34:18.86 UTC,HF28NJT4Z9F2PLLPN8OI
3389696,16,50147,117,13,0,0,2018-01-16 16:29:08.74 UTC,SWFTX9OUXH6UVMM67JA2
3389714,18,49050,43,13,0,0,2018-01-06 06:16:41.61 UTC,YTRSEG98EQAML29M2QDY
3389751,22,50667,412,13,0,0,2018-03-07 02:32:10.84 UTC,E3CFLY4SJEA755M7J7JN
3389754,21,47876,183,13,0,0,2018-03-23 03:52:32.81 UTC,1C9Y3KJKHZG28ZQRVB7K
3389766,19,51229,263,13,0,0,2018-01-29 13:54:14.26 UTC,M50F8QWVVL3EY40SGI83
3389799,15,50676,392,13,0,0,2018-02-27 21:11:55.03 UTC,4YNU3HC0RZRA2A9988UD
3389848,23,49446,359,13,0,0,2018-03-23 14:55:41.13 UTC,R9NGWST90367RKPSE57G
3389850,23,47630,331,13,0,0,2018-01-31 10:42:59.81 UTC,RT57WRMNGP5A6YR3LTKQ
3389904,6,49188,400,13,0,0,2018-04-03 03:39:27.27 UTC,KKK431IJMC4I18AXC2SQ
3389930,16,51178,363,13,0,0,2018-02-19 12:23:48.74 UTC,YPR28YCO582JSRIYIFSW
3389965,6,48567,398,13,0.2,0,2018-03-02 00:41:01.06 UTC,7369Q7LI8F86A6JSD6L4
3389993,4,50489,256,13,0,0,2018-04-17 19:43:14.82 UTC,3G6O8RW6E9DE2H2HZ68F
3390005,11,50367,262,13,0,0,2018-03-02 05:19:27.78 UTC,BNDNCH2RZGGPU2C5KELU
3390025,9,49540,100,13,0.1,0,2018-03-08 00:22:32.75 UTC,BZMBVYL4MXGO32929HVX
3390028,12,50449,250,13,0,0,2018-03-10 16:04:52.12 UTC,V3S0IWWBZ8GE3ZD6XZ5D
3390054,17,48642,308,13,0,0,2018-04-21 08:59:14.1 UTC,UUBZKD9YIH2NRQ5R2VDY
3390077,22,48758,381,13,0,0,,6I99F9E3320HBHZPJPJW
3390191,13,48595,201,13,0,0,2018-01-24 19:34:42.96 UTC,2DJA212BV7V8106GM235
3390200,17,49214,73,13,0,0,2018-04-25 17:42:51.4 UTC,7NOBLN4COAHHQA0KHGLK
3390252,16,48826,113,13,0,0,2018-01-29 23:07:45.16 UTC,2ZBBSCX1Z4QKT68XWDYY
3390260,17,47449,287,13,0,0,2018-04-24 19:30:21.61 UTC,OGOOF8QS0SALOEZEUE1E
3390267,8,50664,360,13,0,0,2018-04-09 22:07:10.08 UTC,39EJ26D4TO4JRUW8GF2S
3390268,6,49599,171,13,0.2,0,2018-02-07 16:15:57.58 UTC,3D68NS370PJEXA6EB01N
3390342,19,50475,44,13,0,0,2018-03-17 16:08:50.07 UTC,ZCXITFKXDDXCGRCA1839
3390352,14,48336,376,13,0,0,2018-03-18 18:57:36.28 UTC,NC4HJQJ2I0I5J9T8JWL0
3390369,9,50280,334,13,0,0,2018-02-22 05:04:41.62 UTC,VNCOOLDV4LYU13DQY129
3390411,5,47669,177,13,0,0,2018-03-27 19:36:27.67 UTC,MLCDMAHVQQLTPD4DD1PL
3390415,13,49500,195,13,0,0,2018-04-10 23:10:08.06 UTC,M54STJ8TVFOO6DWE8HV8
3390423,19,47650,230,13,0,0,2018-04-17 16:48:32.88 UTC,6U5VY3ZUHL69YRZOZS9P
3390478,20,51314,242,13,0,0,2018-04-04 05:16:58.23 UTC,06L9M3BE48RVL09S7MNW
3390534,19,47723,12,13,0,0,2018-04-30 12:24:22.63 UTC,YHPROS6M7QXQ1IW72PFU
3390541,11,51307,276,13,0,0,2018-03-30 21:48:26.07 UTC,X67U10U51XD3BOL2QH6Z
3390546,1,49426,338,13,0,0,2018-01-05 11:21:19.24 UTC,9XA0RB3AMPM43ZI4H94O
3390570,7,50352,375,13,0,0,2018-01-17 15:56:28 UTC,TL0DP296DEVOCMMCTQ2F
3390587,6,49492,167,13,0,0,2018-04-25 05:53:26.16 UTC,06T522YP3U4YF39HT3Z4
3390605,8,50857,371,13,0,0,2018-04-03 04:18:35.48 UTC,RUYXB7JUU63SE8FA2XWJ
3390622,1,50426,103,13,0,0,2018-02-18 19:23:16.64 UTC,JSQUV1QUMDYEWHGLDRL4
3390638,23,50306,139,13,0,0,2018-01-04 23:40:53.51 UTC,L10L2GY5FRPQIMYM7NNE
3390657,3,49152,263,13,0,0,2018-03-27 10:31:11.25 UTC,YJFO06CTUF932PR2VVD3
3390669,14,49224,381,13,0,0,2018-01-06 17:25:02.33 UTC,P4AB5KLUEEW5I8VCSQP3
3390681,7,47491,119,13,0.2,0,2018-05-03 02:58:49.29 UTC,OQ2YJ310BHGSDCXMJ03M
3390709,10,48940,293,13,0,0,2018-02-20 03:41:04.8 UTC,RU6VXSF1UNFXCNU94EIE
3390734,9,49937,109,13,0,0,2018-04-30 10:44:44.07 UTC,589LO3UQD7A1LT3T0T77
3390772,20,50070,6,13,0,0,2018-01-04 13:53:22.48 UTC,6TZRIYFGHGBGYPLW08P0
3390791,6,48751,387,13,0,0,2018-01-19 10:21:58.97 UTC,JQDMIAIBHJSK7TNP45A7
3390795,3,47496,252,13,0,0,2018-02-24 10:12:16.72 UTC,IS9HPSZPB0WZF9YBCTCH
3390850,16,48776,340,13,0.2,0,2018-01-14 03:54:38.48 UTC,4JZVPEFDW5P2IQ6YCOBR
3390872,1,48823,330,13,0,0,2018-01-04 11:18:06.7 UTC,GHZ6T54R0AC37T535D4B
3390912,15,49071,132,13,0,0,2018-03-24 21:09:02.24 UTC,CF1EP33Y5T5XA21R72TW
3390914,11,47989,240,13,0,0,2018-04-11 12:38:01.96 UTC,XRCPLVYHO97RUYSWY4I0
3390921,16,50332,343,13,0,0,2018-03-09 03:56:58.83 UTC,LFFJ1MH9PFUBF1Z9ES8C
3390934,1,48782,95,13,0,0,2018-02-26 21:49:35.42 UTC,22YQBMKU0EQBUX38XDH0
3390972,8,47434,94,13,0,0,2018-04-23 08:16:11.19 UTC,J37G4I7Y7G30DQYHLFRW
3390990,21,47892,393,13,0,0,2018-05-04 16:46:56.02 UTC,NS5I1SA4Y1GW2PY8OV9Q
3390991,10,47956,41,13,0,0,2018-01-14 21:51:31.29 UTC,NGXVZ6T6ITQGZWXAJ34L
3391009,2,49299,78,13,0,0,2018-03-07 21:41:15.15 UTC,KKL98C1VJ2Z2W4P7M0XH
3391043,8,48891,113,13,0,0,2018-03-16 18:12:51.29 UTC,XDCCMPCD80COUZ0GE6KB
3391057,5,49999,442,13,0,0,2018-04-30 01:16:44.7 UTC,3PB8J4SKEU18Q73VBW1J
3391107,6,50749,419,13,0,0,2018-04-25 22:51:04.42 UTC,KBNU4S3VUSCXXI2YO6KV
3391150,1,51258,348,13,0,0,2018-04-11 12:57:24.9 UTC,N3F1FJGI37YL5FW16RXS
3391174,6,48738,181,13,0,0,2018-02-11 00:55:29.9 UTC,P7I98MYF7K3EQ18Q88WJ
3391190,3,48850,256,13,0,0,2018-05-09 10:30:40.78 UTC,VAIR0I1BWRY53Q3PFB1Y
3391236,17,49340,318,13,0,0,2018-05-06 15:39:11.73 UTC,TOJHOOYAR2CVOU8IOBY4
3391242,3,47823,243,13,0,0,2018-01-17 04:57:59.32 UTC,1SRH8XQZCIETVFXL3WSS
3391255,19,48334,235,13,0.2,0,2018-04-13 13:05:01.23 UTC,6TX5WPU5RPWJDPBCWB5M
3391267,4,49725,16,13,0,0,2018-02-10 08:19:25.4 UTC,2REJC7VP83JBH9KIZKSY
3391273,9,49154,95,13,0.2,0,2018-01-27 00:02:40.06 UTC,8XOSP06MX10QEOTUV973
3391276,11,49621,24,13,0,0,2018-03-29 13:51:58.52 UTC,P6WAZXKK91HL7K08JAV9
3391278,1,48345,307,13,0,0,2018-01-16 20:14:12.66 UTC,XME1OL6P3OSY5NZPHHCI
3391305,20,48467,210,13,0.2,0,2018-02-13 06:09:58.58 UTC,LM2RD7364WAQLA2I8JV5
3391332,10,47620,29,13,0,0,2018-03-11 18:30:15.52 UTC,QS9Z4GUBIYFBPPSNE8HV
3391337,14,50477,192,13,0,0,2018-04-29 20:51:08.81 UTC,0BNRXHMR0WDOWWFJHYHA
3391421,11,50087,250,13,0,0,2018-02-03 22:14:59.38 UTC,DBLJ0LNLJ57NCWUCOUQ5
3391428,22,49518,389,13,0.2,0,2018-03-09 07:16:16.78 UTC,SWIR9JWADTBNIUSFCCHA
3391434,11,49273,253,13,0,0,2018-02-04 22:10:20.7 UTC,NXJZTOOF4APWPKCWS1ES
3391444,19,49415,26,13,0,0,2018-05-07 11:15:20.36 UTC,B2OQJNE1BVSLMOFQOR76
3391488,7,48454,138,13,0,0,2018-01-09 19:36:01.57 UTC,NVJT9043ABBPURB8C83M
3391497,14,49079,179,13,0.1,0,2018-05-03 18:56:06.13 UTC,38N23MYBWCP34OW10XXJ
3391499,14,50207,397,13,0,0,2018-03-13 15:31:51.99 UTC,G63P3ZWM6ELFZ126JS4U
3391537,4,49463,21,13,0,0,2018-01-22 08:32:44.94 UTC,6M524EFV59SKG5WUJBF8
3391548,13,47728,184,13,0,0,2018-03-23 13:15:14.05 UTC,ZW4S9AQGFGLHRC88C90L
3391593,6,47946,171,13,0,0,2018-02-12 14:49:41.02 UTC,CO7ZI6OYOM4KYEUAEPOU
3391601,7,50270,152,13,0,0,2018-04-18 05:26:17.72 UTC,23WIGO8ZOJJHD979684E
3391608,7,48100,145,13,0.1,0,2018-04-05 18:19:07.1 UTC,YETGWH9BQEXADFFDCKWA
3391642,9,50972,334,13,0,0,2018-03-23 11:55:57.32 UTC,AIFZL2P969WQR8O1EPIK
3391657,23,51111,134,13,0,0,2018-01-14 02:16:31.69 UTC,4H4N9DOM1F1YQOIBPSQ3
3391660,8,47560,102,13,0,0,2018-04-30 22:12:26.38 UTC,8OM3TZABUUPR47LVTZQE
3391663,22,49753,159,13,0,0,2018-02-11 19:48:46.77 UTC,ETHEMHK9JGWFH7QA8SZD
3391727,6,48375,168,13,0,0,2018-01-26 02:11:21.87 UTC,5G9EIK2WV6B27VDS6JC8
3391730,4,50711,37,13,0,0,2018-02-07 10:56:14.39 UTC,IX5ZPF8X5OOVINZCS72E
3391749,8,51214,362,13,0,0,2018-02-18 20:19:27.59 UTC,7LLMJ3H767F6IEEMT9H5
3391771,7,47963,362,13,0,0,2018-01-29 07:15:27.24 UTC,TH696YY82C0KN3YJANJ6
3391774,8,49464,351,13,0,0,2018-03-16 22:47:38.49 UTC,LB6AG4I36MU68YGOM9JL
3391807,6,49490,167,13,0,0,2018-02-23 11:45:10.33 UTC,YZ1HDEAZ3EVZ5UOEX6MX
3391834,5,49630,438,13,0,0,2018-02-08 15:03:27.65 UTC,F5AATQCO02UWL3O1U4WT
3391851,8,48037,320,13,0,0,2018-02-11 07:53:01.85 UTC,FCBS01P8P9MI2H2L3389
3391882,12,48077,222,13,0,0,2018-03-05 03:43:27.18 UTC,78OS9HEGDI0VK0HP3PHE
3391886,1,47547,294,13,0,0,2018-02-23 18:37:22.53 UTC,XF7DTK3I0CU28U72GYPX
3391922,3,48379,263,13,0.2,0,2018-02-15 19:04:24.45 UTC,2M263FJV5ZE98S43TFFW
3391939,11,49390,248,13,0,0,2018-01-06 12:57:11.55 UTC,D2MOJCTWMVAQVA1JFDLW
3391945,12,47466,208,13,0,0,2018-03-06 09:53:33.15 UTC,D71W1468J7RNQWZNCPJ3
3391956,12,47861,436,13,0,0,2018-03-10 05:58:58 UTC,DQ5DX42WGPL8PFH8FCC4
3391981,6,48773,171,13,0,0,2018-04-21 02:22:31.04 UTC,RX70HEQTYEKS158A8PPJ
3391992,10,49582,292,13,0.1,0,2018-03-26 20:40:47.57 UTC,7UZU5DCD4IOCYJ0CF6I2
3392017,4,49050,218,13,0.1,0,2018-03-20 17:45:03.2 UTC,XHKTIONQJFURX98WVA1F
3392034,21,49157,397,13,0.2,0,2018-04-12 03:13:46.22 UTC,220VV1SXP65JNVX6HBXS
3392038,19,49335,9,13,0,0,2018-05-02 07:14:28.43 UTC,RB3KAMFMQ3HKZX2T0YRM
3392039,23,49829,133,13,0,0,2018-01-18 06:37:15.8 UTC,2DYN1Q1EW2L3ET5PB8Y9
3392079,6,50117,191,13,0,0,2018-02-26 10:48:07.2 UTC,ZDXJCXSTWWWGEBGXXRKL
3392090,16,48703,114,13,0,0,2018-05-09 11:45:07.24 UTC,YCBZUID662PWCJ8NG3DG
3392119,20,48381,442,13,0.2,0,2018-02-16 18:49:35.42 UTC,X4124LUG2K6UJUXXU9EF
3392138,19,50949,256,13,0,0,2018-02-17 17:06:44.63 UTC,NYG2Z0PN4XLM0PLLXD1R
3392166,6,49955,408,13,0,0,2018-03-29 06:12:04.35 UTC,72RBB76D8ZNSM93ODLXE
3392168,19,50953,35,13,0.2,0,2018-01-28 07:57:32.17 UTC,FKRRGLKTC474DPYC2C9I
3392194,17,50189,95,13,0,0,2018-05-04 22:14:05.07 UTC,22DT1KNK4LD9Z7866WE0
3392199,14,50967,423,13,0,0,2018-03-14 16:57:06.66 UTC,R245DJSSCMFM29TQA0DE
3392216,22,47700,359,13,0.2,0,2018-03-04 20:16:50.21 UTC,Q5QS97RGAH3JM86SDO66
3392225,18,50079,52,13,0,0,2018-03-17 01:34:44.1 UTC,I19ZVK4JE1EARDYV0INE
3392234,17,49686,96,13,0,0,2018-03-15 01:36:01.51 UTC,DY5ZS5HYRDXU2YLVA62W
3392240,9,50719,338,13,0,0,2018-03-07 20:04:57.22 UTC,EXJIDSHMFMM7GKEZ1O70
3392269,22,47945,150,13,0,0,2018-03-25 21:42:13.63 UTC,8QTZ4F6YW1Q6IKAQMM28
3392278,14,48332,148,13,0,0,2018-03-14 02:21:24.76 UTC,ROS2MO2WVBCGRX6AUWLB
3392281,15,50615,383,13,0,0,2018-03-03 07:33:38.46 UTC,S5GLRX31CNPHEFSPFANZ
3392304,21,50434,434,13,0,0,2018-01-03 18:00:10.28 UTC,TG146TJ7E93R361KG1Y9
3392333,19,50964,271,13,0,0,2018-04-11 12:12:52.86 UTC,T66G4FX89RP6ZB9GHLKU
3392336,15,48200,129,13,0.1,0,2018-02-08 07:31:14.83 UTC,BEHGLAG45U62AB7JT5BC
3392435,23,48256,122,13,0,0,2018-02-10 12:01:31.3 UTC,127EMHDGBI4O2KPHJ6EX
3392499,6,48899,404,13,0,0,2018-03-27 12:27:39.86 UTC,ABKC4NF50AAL711CMLVE
3392628,14,51295,422,13,0,0,2018-02-20 17:50:54.44 UTC,AIYM9UI5Y4OW1ZTTH7BX
3392666,23,49586,366,13,0,0,2018-04-15 03:32:50.68 UTC,6ACM3062SBZ1DJTWYDP1
3392696,9,49087,76,13,0,0,2018-01-02 01:45:44.74 UTC,Q66FCO82WSDT3J90CBV3
3392705,13,50801,1,13,0,0,2018-04-02 01:37:44.64 UTC,O24X5YCW2I3RCRV3CNKO
3392706,22,50754,169,13,0,0,2018-05-01 10:31:43.27 UTC,GDKT9J2RNJTQNYSQULGP
3392726,9,47464,286,13,0,0,2018-04-29 15:23:07.7 UTC,QGH8RPFEMDV0I7M4O35B
3392752,5,47945,415,13,0,0,2018-03-13 01:16:31.16 UTC,6LEC6MSVTS2BPFC1A19Y
3392762,9,47857,77,13,0,0,2018-01-14 00:52:55.06 UTC,LFFFI63BST7O2CR7MAQB
3392767,20,50693,452,13,0,0,2018-01-10 19:08:31.34 UTC,0Z86QVGNRPNNJK0UXFWD
3392779,11,47525,235,13,0,0,2018-01-12 05:43:12.71 UTC,HPGH0XJIZTTZYXLZWXQ0
3392799,15,48919,361,13,0,0,2018-02-09 15:56:54.02 UTC,4P4B91N250AN56BTUPQS
3392803,13,50119,210,13,0,0,2018-04-21 18:53:04.54 UTC,0D5Y4OU0GJ0KLD71H2UG
3392831,2,50559,81,13,0,0,2018-01-28 06:29:47.43 UTC,E0DX51QWOT47S6HXK1YC
3392834,10,47496,250,13,0.2,0,2018-01-21 04:36:53.03 UTC,ZSYKGBH5L16BVF4UYU3D
3392837,15,47858,109,13,0,0,2018-01-15 11:13:39.32 UTC,UG2AJN8CSE5HNLVEYIYR
3392859,14,48447,389,13,0.2,0,2018-02-05 04:55:48.55 UTC,9DCOULX6HBM1MAB4I2JO
3392868,23,49635,137,13,0,0,2018-02-08 13:40:30.75 UTC,G44LQWE6DN9WLEG2W73C
3392889,11,47996,230,13,0,0,2018-02-09 22:09:56.47 UTC,JNMRY3XJ4S3IRZQTTEM2
3392894,2,47902,38,13,0,0,2018-02-13 19:03:26.04 UTC,GJMYG3C4OXBHEFB94W60
3392906,15,50070,368,13,0,0,2018-04-28 01:01:24.49 UTC,4KAMFW661JB0PL8YSA2Z
3392925,21,47508,405,13,0,0,2018-04-07 17:48:30.32 UTC,ZUYHYAR5JOS4ISP94069
3392929,11,49014,24,13,0,0,2018-02-13 09:14:13.92 UTC,XYLLX3J0YA932JDVBRL3
3392934,13,47670,189,13,0.2,0,2018-01-14 07:46:48.63 UTC,CYGW2LE5CFIM00F9U3PS
3392954,19,50956,278,13,0,0,2018-05-09 11:56:03.53 UTC,NAYODEUOOD4LUMWKU6FX
3393015,17,47980,291,13,0.2,0,2018-01-15 08:45:46.51 UTC,U1BV621EG6WNVCC3Z0YD
3393034,13,51122,224,13,0,0,2018-04-24 12:40:51.4 UTC,GDHUNP0DX2JQFE75SOGV
3393070,5,51310,235,13,0,0,2018-02-26 10:11:58.24 UTC,TR5RM9WJ250ODYTN3GF3
3393114,15,50970,394,13,0,0,2018-01-25 20:16:46.26 UTC,DWLD3TJRCYKEFCCEOPLU
3393117,7,48279,138,13,0.2,0,2018-01-26 09:13:46.16 UTC,CIC47YK3IBH9Y7LI4623
3393139,12,50881,241,13,0,0,2018-03-19 14:46:06.36 UTC,TGD1AQ0C4I6ODRBRO27G
