Transaction ID,Product ID,Customer ID,Status,Created At,Campaign,SKU,Price,QTY,Discount,Shipping Cost,Total Revenue,Category Name,Payment Method
ID-4856,753117,85775,,2023-11-11,Campaign 11/11,HASQAR5A5369034ECAE,1.95E+06,1,0.00E+00,0,"1,950,000",Health & Sports,COD
ID-5193,757159,90240,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-6267,763377,91372,,2023-11-11,Campaign 11/11,MEFBIN5A719E2B96498,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,COD
ID-7160,769977,92478,,2023-11-11,Campaign 11/11,MEFKAR5A7C139F31F70-M,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-5343,757882,90368,,2023-11-11,Campaign 11/11,MEFKAR5A7C13BB5912D-M,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-6578,767171,92003,,2023-11-11,Campaign 11/11,MEFIGN5A79931ED09E2-36,6.99E+06,1,6.99E+05,0,"6,291,000",Men's Fashion,Virtual Account
ID-7616,774586,93347,,2023-11-11,Campaign 11/11,MATSAM5A8E9F7D86948,1.99E+06,1,0.00E+00,0,"1,990,000",Mobiles & Tablets,COD
ID-7441,773296,86324,,2023-11-11,Campaign 11/11,BAGSTY59F9C10DF2213,5.31E+06,1,0.00E+00,0,"5,310,000",Beauty & Grooming,COD
ID-6047,763110,90031,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-XL,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-6511,765916,91804,,2023-11-11,Campaign 11/11,MATSYC5A7027569351E,2.40E+06,1,0.00E+00,0,"2,400,000",Mobiles & Tablets,COD
ID-5453,760111,50644,,2023-11-11,Campaign 11/11,BAGDER5A0AFE320CFC6,3.50E+06,1,0.00E+00,0,"3,500,000",Beauty & Grooming,COD
ID-7868,775975,93585,,2023-11-11,Campaign 11/11,MEFKAR5A7C13F10C4B3,4.10E+06,1,0.00E+00,0,"4,100,000",Men's Fashion,COD
ID-5767,760544,90803,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7266,771865,92790,,2023-11-11,Campaign 11/11,WOFKOY5A866E65DD7A6,4.49E+06,1,0.00E+00,0,"4,490,000",Women's Fashion,COD
ID-6784,768164,92162,,2023-11-11,Campaign 11/11,MEFKAR5A7C13F10C4B3,4.10E+06,1,0.00E+00,0,"4,100,000",Men's Fashion,COD
ID-7275,772048,92826,,2023-11-11,Campaign 11/11,HALTOP5A6FF6C17A4D9,5.99E+06,1,0.00E+00,0,"5,990,000",Home & Living,COD
ID-6008,762888,39223,,2023-11-11,Campaign 11/11,BAGDIN59BA2243D0885,8.89E+06,1,0.00E+00,0,"8,890,000",Beauty & Grooming,COD
ID-8029,777739,6299,,2023-11-11,Campaign 11/11,BAGDOV5A099F4EF3FFA,3.52E+06,1,0.00E+00,0,"3,520,000",Beauty & Grooming,Transfer Bank
ID-8085,777972,85775,,2023-11-11,Campaign 11/11,HASQAR5A74499AE11F9,4.70E+06,2,0.00E+00,0,"9,400,000",Health & Sports,COD
ID-4911,752984,89546,,2023-11-11,Campaign 11/11,MEFKAR5A7C139F31F70-M,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-7110,769711,90156,,2023-11-11,Campaign 11/11,HASSAU5A059288F37D1,8.40E+06,1,8.40E+05,0,"7,560,000",Health & Sports,COD
ID-5171,756881,90187,,2023-11-11,Campaign 11/11,APPNAT5A7EEBD484389,7.39E+06,1,0.00E+00,0,"7,390,000",Appliances,COD
ID-5172,756894,90190,,2023-11-11,Campaign 11/11,HALKAR5A7C1436C6F7E,2.70E+06,2,0.00E+00,0,"5,400,000",Home & Living,COD
ID-6671,768412,51226,,2023-11-11,Campaign 11/11,WOFLAL5A8ED02E19CA4,6.90E+06,1,0.00E+00,0,"6,900,000",Women's Fashion,COD
ID-7804,776281,14372,,2023-11-11,Campaign 11/11,BAGANG5A5862EE5A7D5,1.69E+06,1,0.00E+00,0,"1,690,000",Beauty & Grooming,COD
ID-6998,769098,92345,,2023-11-11,Campaign 11/11,MEFVM5A8DF5C039A36,1.49E+06,1,0.00E+00,0,"1,490,000",Men's Fashion,COD
ID-4995,756635,7584,,2023-11-11,Campaign 11/11,MEFBIS5A06C292184C5,4.88E+06,1,4.88E+05,0,"4,392,000",Men's Fashion,Virtual Account
ID-6058,762484,91203,,2023-11-11,Campaign 11/11,SOGMUL5A8AB2704CBAA,4.00E+06,1,0.00E+00,0,"4,000,000",Soghaat,Virtual Account
ID-6120,763185,19420,,2023-11-11,Campaign 11/11,MATBIZ5A70321B7327D,2.95E+06,1,2.95E+05,0,"2,655,000",Mobiles & Tablets,Virtual Account
ID-7947,776771,85775,,2023-11-11,Campaign 11/11,HASQAR5A618CC91D37B,3.01E+06,1,0.00E+00,0,"3,010,000",Health & Sports,COD
ID-7387,772730,92992,,2023-11-11,Campaign 11/11,MEFKAR5A7C13BB5912D-S,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-6152,763606,66054,,2023-11-11,Campaign 11/11,HAR5A816ECAE120A,5.32E+06,1,5.32E+05,0,"4,788,000",Superstore,Virtual Account
ID-7351,772181,92865,,2023-11-11,Campaign 11/11,MEFKAR5A7C13AC06D62-L,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,Virtual Account
ID-5786,760871,90875,,2023-11-11,Campaign 11/11,WOFVAL59D5E9F195710-L,7.00E+06,1,0.00E+00,0,"7,000,000",Women's Fashion,COD
ID-5302,757391,90273,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-L,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7556,774658,69715,,2023-11-11,Campaign 11/11,BAGRIV5A72FD877B430,7.80E+06,1,0.00E+00,0,"7,800,000",Beauty & Grooming,COD
ID-7754,775039,93424,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-5746,760629,89001,,2023-11-11,Campaign 11/11,APPNAT5A0A01860CE92,7.95E+06,1,0.00E+00,0,"7,950,000",Appliances,COD
ID-7665,774771,34899,,2023-11-11,Campaign 11/11,MATVIP5A93CA839FB40,1.55E+06,1,0.00E+00,0,"1,550,000",Mobiles & Tablets,COD
ID-7886,776546,93666,,2023-11-11,Campaign 11/11,MEFPAK5A9C51BFA89C1-M,3.49E+06,1,3.49E+05,0,"3,141,000",Men's Fashion,Instant Payment
ID-7962,777443,88742,,2023-11-11,Campaign 11/11,ENTGAM59E86CDA6B96C,2.64E+06,1,0.00E+00,0,"2,640,000",Entertainment,COD
ID-6134,763656,50593,,2023-11-11,Campaign 11/11,BAGARM5A8ED15FB7A80,2.90E+06,1,0.00E+00,0,"2,900,000",Beauty & Grooming,COD
ID-6551,766771,91936,,2023-11-11,Campaign 11/11,KNO59D64DAC18B6C,2.60E+05,1,2.60E+04,0,"234,000",Superstore,Instant Payment
ID-6113,763133,91322,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-XS,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-4797,753534,56519,,2023-11-11,Campaign 11/11,KABCUT5A741E1D763E5,5.80E+05,1,5.80E+04,0,"522,000",Kids & Baby,Instant Payment
ID-7563,773995,85775,,2023-11-11,Campaign 11/11,HASQAR5A53697A43A60,2.22E+06,2,0.00E+00,0,"4,440,000",Health & Sports,COD
ID-7489,773704,93176,,2023-11-11,Campaign 11/11,MEFKAR5A7C13D793700-M,7.80E+06,1,0.00E+00,0,"7,800,000",Men's Fashion,COD
ID-7958,777003,87879,,2023-11-11,Campaign 11/11,MEFKAR5A7C13F10C4B3,4.10E+06,1,0.00E+00,0,"4,100,000",Men's Fashion,COD
ID-7103,769903,86455,,2023-11-11,Campaign 11/11,MEFIGN5A7993436A247-36,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,Virtual Account
ID-5467,759571,58164,,2023-11-11,Campaign 11/11,MEFV5A89A02FA99D5,1.20E+06,1,0.00E+00,0,"1,200,000",Men's Fashion,COD
ID-5798,760990,90896,,2023-11-11,Campaign 11/11,HASQAR5A5369353973B,1.60E+06,1,0.00E+00,0,"1,600,000",Health & Sports,COD
ID-5111,757127,89516,,2023-11-11,Campaign 11/11,MEFKAR5A7C13E9357D8-XL,7.80E+06,1,0.00E+00,0,"7,800,000",Men's Fashion,COD
ID-6634,767804,31355,,2023-11-11,Campaign 11/11,HASQAR5A53693A9C1C8,1.70E+06,2,1.70E+05,0,"3,230,000",Health & Sports,Virtual Account
ID-7965,776805,90918,,2023-11-11,Campaign 11/11,SOGMUL5A8AB2704CBAA,4.00E+06,2,0.00E+00,0,"8,000,000",Soghaat,COD
ID-6041,762367,89459,,2023-11-11,Campaign 11/11,MEFBIS59F78A49F1D29,2.43E+06,1,2.43E+05,0,"2,187,000",Men's Fashion,COD
ID-8078,777690,85775,,2023-11-11,Campaign 11/11,HASQAR5A7449994BBA7,1.86E+06,2,0.00E+00,0,"3,720,000",Health & Sports,COD
ID-6305,763916,91481,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-L,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7262,771632,92750,,2023-11-11,Campaign 11/11,BAGELM5A094F3C7C8C0,1.65E+06,1,0.00E+00,0,"1,650,000",Beauty & Grooming,Instant Payment
ID-4854,753051,85775,,2023-11-11,Campaign 11/11,HASQAR5A53696D38271,1.06E+06,1,0.00E+00,0,"1,060,000",Health & Sports,COD
ID-5012,757175,22496,,2023-11-11,Campaign 11/11,MEFKAR5A7C139F31F70-L,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-7209,771372,66722,,2023-11-11,Campaign 11/11,HALHOM59DF3B0F2A53F,3.17E+06,1,0.00E+00,0,"3,170,000",Home & Living,COD
ID-5199,757192,90245,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-L,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7309,772478,71612,,2023-11-11,Campaign 11/11,WOFSIT5A993A642452C,6.30E+06,1,6.30E+05,0,"5,670,000",Women's Fashion,Credit Card
ID-7154,769807,92456,,2023-11-11,Campaign 11/11,MEFSHO5A32341525245,7.50E+06,1,0.00E+00,0,"7,500,000",Men's Fashion,COD
ID-6396,767019,66054,,2023-11-11,Campaign 11/11,CLO59F6F89956882,1.09E+06,2,1.09E+05,0,"2,071,000",Superstore,Virtual Account
ID-4996,756636,7584,,2023-11-11,Campaign 11/11,KABNAD59E0AB2785384,6.50E+05,1,6.50E+04,0,"585,000",Kids & Baby,Virtual Account
ID-8043,778204,25984,,2023-11-11,Campaign 11/11,SOGSND5A437546A45D0,2.50E+06,1,0.00E+00,0,"2,500,000",Soghaat,COD
ID-5435,759367,12220,,2023-11-11,Campaign 11/11,APPTOP5A6FF42778370,3.20E+06,1,0.00E+00,0,"3,200,000",Appliances,COD
ID-6946,769316,86664,,2023-11-11,Campaign 11/11,HALLET5A813E3DDB186,2.99E+06,1,2.99E+05,0,"2,691,000",Home & Living,Credit Card
ID-8129,778077,93990,,2023-11-11,Campaign 11/11,WOFDEA59F1ECE8BE4DC,8.99E+06,1,0.00E+00,0,"8,990,000",Women's Fashion,COD
ID-5140,756308,90068,,2023-11-11,Campaign 11/11,MEFISL5A796CA8CD668,4.99E+06,1,0.00E+00,0,"4,990,000",Men's Fashion,COD
ID-7777,775513,93487,,2023-11-11,Campaign 11/11,WOFDYN5A8BFD148EFF2,2.90E+06,1,0.00E+00,0,"2,900,000",Women's Fashion,COD
ID-7412,773776,26574,,2023-11-11,Campaign 11/11,RAF59D64DB567970,7.50E+05,1,7.50E+04,0,"675,000",Superstore,Instant Payment
ID-5148,756359,90078,,2023-11-11,Campaign 11/11,MEFKAR5A7C13BB5912D-S,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-6789,768181,92168,,2023-11-11,Campaign 11/11,LIP5A868193587F1,3.99E+06,2,3.99E+05,0,"7,581,000",Superstore,Virtual Account
ID-4845,754401,78618,,2023-11-11,Campaign 11/11,DET5A816ECC2E8CB,3.42E+06,2,0.00E+00,0,"6,840,000",Superstore,COD
ID-5788,760905,90881,,2023-11-11,Campaign 11/11,MEFKAR5A7C139F31F70-M,5.20E+06,2,0.00E+00,0,"10,400,000",Men's Fashion,COD
ID-5670,761379,30465,,2023-11-11,Campaign 11/11,MOR59F333319808D,4.74E+06,1,4.74E+05,0,"4,266,000",Superstore,Virtual Account
ID-5301,757361,90267,,2023-11-11,Campaign 11/11,HASLET5A8140575FEA1,5.79E+06,1,5.79E+05,0,"5,211,000",Health & Sports,COD
ID-4863,753055,86828,,2023-11-11,Campaign 11/11,HALKAR5A7C1436C6F7E,2.70E+06,2,0.00E+00,0,"5,400,000",Home & Living,COD
ID-5010,757042,20804,,2023-11-11,Campaign 11/11,AME5A82D3816254B,6.40E+05,1,6.40E+04,0,"576,000",Superstore,COD
ID-5592,759650,90647,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-6483,765444,91727,,2023-11-11,Campaign 11/11,KABSTI5A0447DD03F35,8.91E+06,1,8.91E+05,0,"8,019,000",Kids & Baby,COD
ID-8099,777618,93906,,2023-11-11,Campaign 11/11,WOFSIT5A993A6B20B88,6.30E+06,1,6.30E+05,0,"5,670,000",Women's Fashion,Virtual Account
ID-4915,753081,89559,,2023-11-11,Campaign 11/11,BAGELF59EE291FB866E,3.19E+06,1,3.19E+05,0,"2,871,000",Beauty & Grooming,COD
ID-6977,768861,92304,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-S,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,Virtual Account
ID-5295,757334,90264,,2023-11-11,Campaign 11/11,WOFNIG5A00188CD9E90-34,5.00E+06,1,5.00E+05,0,"4,500,000",Women's Fashion,COD
ID-7198,771579,42616,,2023-11-11,Campaign 11/11,BAGLOR5A12C5C2A6BE6,3.66E+06,1,3.66E+05,0,"3,294,000",Beauty & Grooming,Virtual Account
ID-7483,773596,93155,,2023-11-11,Campaign 11/11,MEFPAK5A6837BD26BDA-M,3.49E+06,1,0.00E+00,0,"3,490,000",Men's Fashion,COD
ID-6436,766660,87369,,2023-11-11,Campaign 11/11,WOFDEA5A44C033F2B77-36,4.99E+06,1,0.00E+00,0,"4,990,000",Women's Fashion,COD
ID-5055,756169,67218,,2023-11-11,Campaign 11/11,MEFBNB5A58A9051E211-L,8.99E+06,1,0.00E+00,0,"8,990,000",Men's Fashion,COD
ID-7954,776789,85775,,2023-11-11,Campaign 11/11,HASQAR5A536970F0677,1.33E+06,2,0.00E+00,0,"2,660,000",Health & Sports,COD
ID-5884,761860,32967,,2023-11-11,Campaign 11/11,WOFLAL5A8ED036E0709,6.90E+06,1,6.90E+05,0,"6,210,000",Women's Fashion,Instant Payment
ID-7373,772590,92959,,2023-11-11,Campaign 11/11,HALSTY59F9C116A1A01,2.50E+06,1,0.00E+00,0,"2,500,000",Home & Living,COD
ID-5752,760330,90767,,2023-11-11,Campaign 11/11,WOFLAL5A8ED02888322,6.90E+06,1,0.00E+00,0,"6,900,000",Women's Fashion,Instant Payment
ID-7498,774540,807,,2023-11-11,Campaign 11/11,HALFIS5A9E445838224,5.99E+06,1,0.00E+00,0,"5,990,000",Home & Living,COD
ID-7449,773101,91052,,2023-11-11,Campaign 11/11,MEFKAR5A7C13F10C4B3,4.10E+06,1,0.00E+00,0,"4,100,000",Men's Fashion,COD
ID-6981,768889,92307,,2023-11-11,Campaign 11/11,MEFKAR5A7C13AC06D62-XXL,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-5509,760164,90110,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-S,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-4624,752187,84652,,2023-11-11,Campaign 11/11,MEFWIN59F01E2CAE8DF-L,7.99E+06,1,0.00E+00,0,"7,990,000",Men's Fashion,COD
ID-5730,760975,85775,,2023-11-11,Campaign 11/11,HASQAR5A687F255CCE7,2.13E+06,1,0.00E+00,0,"2,130,000",Health & Sports,COD
ID-6273,763436,91384,,2023-11-11,Campaign 11/11,MEFKAR5A7C13BB5912D-M,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-5833,761333,90954,,2023-11-11,Campaign 11/11,KABTIN5A7AAAAD70563,5.90E+06,1,5.90E+05,0,"5,310,000",Kids & Baby,COD
ID-7768,775473,93476,,2023-11-11,Campaign 11/11,COMSON59DCCE936D3B1,2.35E+06,1,0.00E+00,0,"2,350,000",Computing,COD
ID-5063,756197,82640,,2023-11-11,Campaign 11/11,MEFIGN5A79936B6411F-36,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,COD
ID-5917,761582,91009,,2023-11-11,Campaign 11/11,MEFKAR5A7C13CDBC11D-S,3.30E+06,1,0.00E+00,0,"3,300,000",Men's Fashion,COD
ID-5749,760710,90429,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-XS,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-5703,760354,44381,,2023-11-11,Campaign 11/11,HALCLI5A1EA52FCA01C,2.70E+06,1,0.00E+00,0,"2,700,000",Home & Living,Virtual Account
ID-6517,766105,91837,,2023-11-11,Campaign 11/11,WOFLAL5A8ED0349C2AE,6.90E+06,1,0.00E+00,0,"6,900,000",Women's Fashion,COD
ID-7903,777313,27689,,2023-11-11,Campaign 11/11,BAGJIL5A8D686F57ED4,2.40E+06,1,2.40E+05,0,"2,160,000",Beauty & Grooming,COD
ID-5646,760239,90753,,2023-11-11,Campaign 11/11,MATSAM5A583C31DAFCC,3.40E+06,2,0.00E+00,0,"6,800,000",Mobiles & Tablets,Virtual Account
ID-5578,759499,90623,,2023-11-11,Campaign 11/11,MEFKAR5A7C139F31F70-S,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-6462,766366,90817,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-5612,759906,90695,,2023-11-11,Campaign 11/11,MEFKAR5A7C13DFE4BE2-L,7.80E+06,1,0.00E+00,0,"7,800,000",Men's Fashion,COD
ID-4834,754154,73389,,2023-11-11,Campaign 11/11,KABCUT5A741E17E64E0,5.10E+05,1,5.10E+04,0,"459,000",Kids & Baby,Instant Payment
ID-6508,765866,91794,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-XL,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7557,774153,83914,,2023-11-11,Campaign 11/11,MATTOP5A6FF42018628,1.69E+06,1,0.00E+00,0,"1,690,000",Mobiles & Tablets,COD
ID-6050,762986,90931,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-S,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-5465,759787,56516,,2023-11-11,Campaign 11/11,KABCUT5A741D3475596,1.14E+06,1,1.14E+05,0,"1,026,000",Kids & Baby,Instant Payment
ID-8101,777623,93907,,2023-11-11,Campaign 11/11,DYN5A0029AA84C51,2.60E+06,1,0.00E+00,0,"2,600,000",Superstore,Virtual Account
ID-7964,776749,89554,,2023-11-11,Campaign 11/11,SOGSND5A4375413E991,8.70E+06,1,8.70E+05,0,"7,830,000",Soghaat,Transfer Bank
ID-4922,753192,89582,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-L,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-6480,765260,91695,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-4867,753061,86828,,2023-11-11,Campaign 11/11,MEFKAR5A7C13DFE4BE2-L,7.80E+06,1,0.00E+00,0,"7,800,000",Men's Fashion,COD
ID-5870,762275,17414,,2023-11-11,Campaign 11/11,HALEMA59AC666963B26,2.38E+06,1,2.38E+05,0,"2,142,000",Home & Living,Virtual Account
ID-6549,766719,91928,,2023-11-11,Campaign 11/11,TOP5A6FF8909832E,3.90E+06,1,0.00E+00,0,"3,900,000",Superstore,COD
ID-7705,775158,89420,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-XS,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,Credit Card
ID-6435,767552,87263,,2023-11-11,Campaign 11/11,BAGSAE5A002F064240B,7.20E+05,1,0.00E+00,0,"720,000",Beauty & Grooming,COD
ID-4716,752429,89451,,2023-11-11,Campaign 11/11,MEFKAR5A7C13DFE4BE2-S,7.80E+06,1,0.00E+00,0,"7,800,000",Men's Fashion,COD
ID-6468,766157,91313,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-XXL,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7639,774671,93368,,2023-11-11,Campaign 11/11,HASQAR5A744999A7B52,1.33E+06,1,0.00E+00,0,"1,330,000",Health & Sports,COD
ID-6504,765629,91750,,2023-11-11,Campaign 11/11,RAF59D64DB567970,7.50E+05,1,7.50E+04,0,"675,000",Superstore,Instant Payment
ID-5785,760873,90873,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-XS,7.20E+06,1,7.20E+05,0,"6,480,000",Men's Fashion,Virtual Account
ID-6093,762943,91283,,2023-11-11,Campaign 11/11,MEFKAR5A7C13CDBC11D-M,3.30E+06,2,0.00E+00,0,"6,600,000",Men's Fashion,COD
ID-5875,761878,27689,,2023-11-11,Campaign 11/11,BAGJIL5A8D688F533CA,2.50E+06,1,0.00E+00,0,"2,500,000",Beauty & Grooming,COD
ID-7980,776640,93697,,2023-11-11,Campaign 11/11,BAGMD5A8D4351C7584,2.65E+06,1,0.00E+00,0,"2,650,000",Beauty & Grooming,COD
ID-7659,774882,28679,,2023-11-11,Campaign 11/11,BAGDOV5A099F4EF3FFA,3.52E+06,1,3.52E+05,0,"3,168,000",Beauty & Grooming,Virtual Account
ID-6523,766185,91855,,2023-11-11,Campaign 11/11,MEFKAR5A7C13BB5912D-XS,5.20E+06,1,0.00E+00,0,"5,200,000",Men's Fashion,COD
ID-6492,765679,91728,,2023-11-11,Campaign 11/11,HAR5A816ECAE120A,5.32E+06,2,0.00E+00,0,"10,640,000",Superstore,COD
ID-4724,752501,89464,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7258,771589,92740,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,Transfer Bank
ID-6673,768414,51226,,2023-11-11,Campaign 11/11,WOFLAL5A8ED028294C8,6.90E+06,1,0.00E+00,0,"6,900,000",Women's Fashion,COD
ID-7729,774795,93384,,2023-11-11,Campaign 11/11,HASQAR5A536900C7C01,1.06E+06,1,0.00E+00,0,"1,060,000",Health & Sports,COD
ID-7206,771911,46945,,2023-11-11,Campaign 11/11,MATSUP5A818C8288834,4.99E+06,1,0.00E+00,0,"4,990,000",Mobiles & Tablets,COD
ID-7778,775514,93487,,2023-11-11,Campaign 11/11,KABSF-5A91D84985FA0,1.39E+06,1,0.00E+00,0,"1,390,000",Kids & Baby,COD
ID-5725,761566,83441,,2023-11-11,Campaign 11/11,HAR5A816ECAE120A,5.32E+06,1,0.00E+00,0,"5,320,000",Superstore,COD
ID-7402,773623,8591,,2023-11-11,Campaign 11/11,KNO59D64DAF36939,2.60E+05,2,2.60E+04,0,"494,000",Superstore,Virtual Account
ID-5084,756269,85775,,2023-11-11,Campaign 11/11,HASQAR5A744999A7B52,1.33E+06,2,0.00E+00,0,"2,660,000",Health & Sports,COD
ID-7895,776932,3741,,2023-11-11,Campaign 11/11,COMA4-59BA3149543D5,7.72E+06,1,7.72E+05,0,"6,948,000",Computing,Virtual Account
ID-5406,758619,90481,,2023-11-11,Campaign 11/11,MEFTHE5A3B5FEF42377-XXL,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,Virtual Account
ID-4861,754325,86814,,2023-11-11,Campaign 11/11,BKSPAG59BD3BA525C41,4.24E+06,1,4.24E+05,0,"3,816,000",Books,COD
ID-7495,774537,807,,2023-11-11,Campaign 11/11,HALANG59F33432D3AFA,2.29E+06,1,0.00E+00,0,"2,290,000",Home & Living,COD
ID-5795,760985,90895,,2023-11-11,Campaign 11/11,ENTVAR5A55B3202F2E9,8.90E+06,1,0.00E+00,0,"8,900,000",Entertainment,COD
ID-5733,760978,85775,,2023-11-11,Campaign 11/11,HASQAR5A5369462510C,9.80E+05,2,0.00E+00,0,"1,960,000",Health & Sports,COD
ID-7332,772775,89711,,2023-11-11,Campaign 11/11,SADHOM59DC96B54D35F,2.24E+06,1,0.00E+00,0,"2,240,000",School & Education,COD
ID-7362,772421,92921,,2023-11-11,Campaign 11/11,MEFKAR5A7C13CDBC11D-S,3.30E+06,1,0.00E+00,0,"3,300,000",Men's Fashion,COD
ID-7836,775733,78618,,2023-11-11,Campaign 11/11,MOR59F333319808D,4.74E+06,2,0.00E+00,0,"9,480,000",Superstore,COD
ID-6105,763099,91313,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-L,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7978,776849,93458,,2023-11-11,Campaign 11/11,HALKAR5A7C1436C6F7E,2.70E+06,1,0.00E+00,0,"2,700,000",Home & Living,Instant Payment
ID-6206,763228,84976,,2023-11-11,Campaign 11/11,DET5A816ECC2E8CB,3.42E+06,2,0.00E+00,0,"6,840,000",Superstore,COD
ID-6011,763041,43128,,2023-11-11,Campaign 11/11,HALTOP5A6FF843AED5E,5.99E+06,1,0.00E+00,0,"5,990,000",Home & Living,COD
ID-7138,769699,92437,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-S,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-7096,769885,83598,,2023-11-11,Campaign 11/11,KNO59D64DAF36939,2.60E+05,2,2.60E+04,0,"494,000",Superstore,Instant Payment
ID-6100,763006,91297,,2023-11-11,Campaign 11/11,MEFKAR5A7C1393107CA-M,7.20E+06,1,0.00E+00,0,"7,200,000",Men's Fashion,COD
ID-6364,766448,37525,,2023-11-11,Campaign 11/11,BAGKRO5A0AC7CFC931A,3.60E+06,2,0.00E+00,0,"7,200,000",Beauty & Grooming,COD
ID-8055,778070,32082,,2023-11-11,Campaign 11/11,MOR5A8D599F8FB3D,3.00E+06,2,3.00E+05,0,"5,700,000",Superstore,Instant Payment
ID-6365,766449,37525,,2023-11-11,Campaign 11/11,SOGALM5A8BD558596F5,5.00E+06,1,0.00E+00,0,"5,000,000",Soghaat,COD
ID-5890,762199,71816,,2023-11-11,Campaign 11/11,COMBAT5A6EE12B4EC11,8.99E+06,1,0.00E+00,0,"8,990,000",Computing,COD
ID-7593,774057,93239,,2023-11-11,Campaign 11/11,HALEMA59AC666963B26,2.38E+06,1,0.00E+00,0,"2,380,000",Home & Living,COD
ID-5665,761035,22984,,2023-11-11,Campaign 11/11,BAGKEM5A38AE8EE8B5D,4.80E+06,1,0.00E+00,0,"4,800,000",Beauty & Grooming,Transfer Bank
